idmes,geom,date_sond,year,no_tarif,biomass_ha,type_couv,cl_dens,cl_haut,cl_age,cl_pent,vmb_m3_ha,volm3_ha,st_x,st_y,reseau,geom2,ID_TUILE,name,annee,densite,fuseau,contrat,Area,id_pe,shape,vmb_ha_tab,layer,path,laz_ID_TUI,laz_name,laz_annee,laz_densit,laz_fuseau,laz_contra,laz_Area
880940850104,0101000020DE1900006497627D861524C1C385E938A64D1D41,2018-07-25 00:00:00+00,"2018","08351",16.957082787869528,,,,,,,0.011054009271735,-658115.244892817456275,480105.555578317609616,SPIM,0101000020DE1900006497627D861524C1C385E938A64D1D41,17_2405312f09,17_2405312f09,"2017",2.500000000000000,f09,600017_09,"1000096",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2405312f09,17_2405312f09,"2017",2.500000000000000,f09,600017_09,"1000096"
880940850204,0101000020DE1900005953631EE91724C18A1FC46CE0481D41,2018-05-02 00:00:00+00,"2018","08351",,,,,,,,,-658420.559351544012316,479800.106216900632717,SPIM,0101000020DE1900005953631EE91724C18A1FC46CE0481D41,17_2405312f09,17_2405312f09,"2017",2.500000000000000,f09,600017_09,"1000096",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2405312f09,17_2405312f09,"2017",2.500000000000000,f09,600017_09,"1000096"
930500400103,0101000020DE1900008D837287D20322C1962F86208A3D1C41,2016-10-03 00:00:00+00,"2016","07451",63429.032758727087639,R,C,"3","120",A,83.791499999999999,100.130515175538761,-590313.264545546495356,462690.531761878519319,BAS2,0101000020DE1900008D837287D20322C1962F86208A3D1C41,17_3095303f09,17_3095303f09,"2017",2.500000000000000,f09,600017_09,"1000181",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3095303f09,17_3095303f09,"2017",2.500000000000000,f09,600017_09,"1000181"
930500400203,0101000020DE19000021CD3330B50622C121A9D9BAC6401C41,2016-10-03 00:00:00+00,"2016","07451",180837.972038141218945,F,A,"3","50",A,202.437000000000012,211.253123023693490,-590682.594145212438889,462897.682470934523735,BAS2,0101000020DE19000021CD3330B50622C121A9D9BAC6401C41,17_3095303f09,17_3095303f09,"2017",2.500000000000000,f09,600017_09,"1000181",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3095303f09,17_3095303f09,"2017",2.500000000000000,f09,600017_09,"1000181"
750100080105,0101000020DE19000067058B52FEDE20C153CABEB4067C1E41,2018-08-26 00:00:00+00,"2018","08462",10981.359585824671740,,,,,,10.367000000000001,15.501523117399806,-552831.161216896842234,499457.676509057346266,BAS1,0101000020DE19000067058B52FEDE20C153CABEB4067C1E41,17_3435343f09,17_3435343f09,"2017",2.500000000000000,f09,600017_09,"1000160",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3435343f09,17_3435343f09,"2017",2.500000000000000,f09,600017_09,"1000160"
920450100103,0101000020DE19000037631BFDEDB122C10C6375D4C2852041,2018-07-09 00:00:00+00,"2018","08451",14493.862982637761888,,,,,,15.137250000000000,19.656326070294210,-612598.994349575485103,541409.414958090987056,BAS2,0101000020DE19000037631BFDEDB122C10C6375D4C2852041,17_2785379f09,17_2785379f09,"2017",2.500000000000000,f09,600017_09,"1000163",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2785379f09,17_2785379f09,"2017",2.500000000000000,f09,600017_09,"1000163"
920450100203,0101000020DE19000079882EF8D5B422C1997E8AB256872041,2018-07-09 00:00:00+00,"2018","08451",889.010686240523000,,,,,,0.533000000000000,1.130369545153291,-612970.984730019350536,541611.348712879349478,BAS2,0101000020DE19000079882EF8D5B422C1997E8AB256872041,17_2785379f09,17_2785379f09,"2017",2.500000000000000,f09,600017_09,"1000163",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2785379f09,17_2785379f09,"2017",2.500000000000000,f09,600017_09,"1000163"
920450260203,0101000020DE190000E6720E07022421C13BA17B3414B12041,2018-08-01 00:00:00+00,"2018","08462",39898.504401284350024,,,,,,42.884999999999998,59.534834215469225,-561665.013782110763714,546954.102505720569752,BAS2,0101000020DE190000E6720E07022421C13BA17B3414B12041,17_3285390f09,17_3285390f09,"2017",2.500000000000000,f09,600017_09,"1000184",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3285390f09,17_3285390f09,"2017",2.500000000000000,f09,600017_09,"1000184"
750120170205,0101000020DE19000075743120FCC322C1D8D988F3AFEE2041,2018-07-07 00:00:00+00,"2018","08451",210.558079198739364,,,,,,,0.148055234174133,-614910.062877311022021,554839.975653464905918,BAS1,0101000020DE19000075743120FCC322C1D8D988F3AFEE2041,17_2745392f09,17_2745392f09,"2017",2.500000000000000,f09,600017_09,"1000125",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2745392f09,17_2745392f09,"2017",2.500000000000000,f09,600017_09,"1000125"
750140190105,0101000020DE19000026B6C421FBE324C19F4FFB934FA91F41,2018-09-01 00:00:00+00,"2018","08351",23671.002815244606609,,,,,,22.839500000000001,22.434450041516069,-684541.565953914774582,518739.894513363018632,BAS1,0101000020DE19000026B6C421FBE324C19F4FFB934FA91F41,17_2095348f09,17_2095348f09,"2017",2.500000000000000,f09,600017_09,"999990",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2095348f09,17_2095348f09,"2017",2.500000000000000,f09,600017_09,"999990"
750140190205,0101000020DE190000EB1919EFA5E224C1B245E050D2A31F41,2018-09-01 00:00:00+00,"2018","08351",14977.589371593247051,,,,,,15.574000000000000,21.257045201700617,-684370.966988382278942,518388.578980530728586,BAS1,0101000020DE190000EB1919EFA5E224C1B245E050D2A31F41,17_2095348f09,17_2095348f09,"2017",2.500000000000000,f09,600017_09,"999990",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2095348f09,17_2095348f09,"2017",2.500000000000000,f09,600017_09,"999990"
930500460103,0101000020DE1900001B40B2DB62AE22C115B15C26A09D1C41,2018-09-05 00:00:00+00,"2018","08351",164490.942180947226007,,,,,,203.024249999999995,225.342002596260897,-612145.429094317718409,468840.037462965876330,BAS2,0101000020DE1900001B40B2DB62AE22C115B15C26A09D1C41,17_2875306f09,17_2875306f09,"2017",2.500000000000000,f09,600017_09,"1000187",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2875306f09,17_2875306f09,"2017",2.500000000000000,f09,600017_09,"1000187"
930500460203,0101000020DE1900009983D852FBAE22C1773717011A971C41,2018-09-05 00:00:00+00,"2018","08351",52957.987123966413492,,,,,,70.857749999999996,84.319457700971853,-612221.661808121134527,468422.501065127027687,BAS2,0101000020DE1900009983D852FBAE22C1773717011A971C41,17_2875306f09,17_2875306f09,"2017",2.500000000000000,f09,600017_09,"1000187",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2875306f09,17_2875306f09,"2017",2.500000000000000,f09,600017_09,"1000187"
750100050105,0101000020DE190000BC1E4F30E2A720C1351B88B95A361E41,2018-08-15 00:00:00+00,"2018","08451",2324.241834883137471,,,,,,2.087500000000000,3.383118366829435,-545777.094353638123721,494998.681183266744483,BAS1,0101000020DE190000BC1E4F30E2A720C1351B88B95A361E41,17_3505340f09,17_3505340f09,"2017",2.500000000000000,f09,600017_09,"1000149",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3505340f09,17_3505340f09,"2017",2.500000000000000,f09,600017_09,"1000149"
930500620203,0101000020DE1900008C1F8BAA7EFE20C18135E5A972461D41,2018-08-31 00:00:00+00,"2018","08351",43800.245128914044471,,,,,,61.313749999999999,72.797345192809914,-556863.333092676009983,479644.665913425444160,BAS2,0101000020DE1900008C1F8BAA7EFE20C18135E5A972461D41,17_3415323f09,17_3415323f09,"2017",2.500000000000000,f09,600017_09,"1000154",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3415323f09,17_3415323f09,"2017",2.500000000000000,f09,600017_09,"1000154"
870960150204,0101000020DE1900007CC5050EF4A424C1731CCD3621E41E41,2018-09-02 00:00:00+00,"2018",A082,251988.393611405801494,,,,,,395.335750000000019,398.040176302738587,-676474.027387782465667,506120.303516811865848,FEDE,0101000020DE1900007CC5050EF4A424C1731CCD3621E41E41,17_2195336f09,17_2195336f09,"2017",2.500000000000000,f09,600017_09,"1000022",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2195336f09,17_2195336f09,"2017",2.500000000000000,f09,600017_09,"1000022"
870960380104,0101000020DE190000D415740058F423C14FAA56BA433E2141,2018-09-01 00:00:00+00,"2018",A082,144106.986639346083393,,,,,,215.174000000000007,232.079648403187946,-653868.000885660294443,565025.863942453521304,FEDE,0101000020DE190000D415740058F423C14FAA56BA433E2141,17_2345398f09,17_2345398f09,"2017",2.500000000000000,f09,600017_09,"1000070",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2345398f09,17_2345398f09,"2017",2.500000000000000,f09,600017_09,"1000070"
930500690103,0101000020DE19000032D46A6C1F8420C1E53BD1E140F41D41,2018-09-17 00:00:00+00,"2018","08351",18873.856780502715992,,,,,,22.047499999999999,28.125458847326541,-541199.711752539733425,490768.220524726726580,BAS2,0101000020DE19000032D46A6C1F8420C1E53BD1E140F41D41,17_3555336f09,17_3555336f09,"2017",2.500000000000000,f09,600017_09,"1000137",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3555336f09,17_3555336f09,"2017",2.500000000000000,f09,600017_09,"1000137"
930500690203,0101000020DE1900007A9182BC4B8420C18C6188A696ED1D41,2018-09-17 00:00:00+00,"2018","08351",89503.374933754326776,,,,,,129.495249999999999,145.070213074419513,-541221.868183656828478,490341.662629627389833,BAS2,0101000020DE1900007A9182BC4B8420C18C6188A696ED1D41,17_3555336f09,17_3555336f09,"2017",2.500000000000000,f09,600017_09,"1000137",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3555336f09,17_3555336f09,"2017",2.500000000000000,f09,600017_09,"1000137"
930500640203,0101000020DE190000FC11CB483BA720C18003E0D0A5501D41,2018-08-19 00:00:00+00,"2018","08351",145083.651516897953115,,,,,,221.268499999999989,228.885154901809017,-545693.642174303065985,480297.453979544341564,BAS2,0101000020DE190000FC11CB483BA720C18003E0D0A5501D41,17_3525325f09,17_3525325f09,"2017",2.500000000000000,f09,600017_09,"1000142",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3525325f09,17_3525325f09,"2017",2.500000000000000,f09,600017_09,"1000142"
970120140103,0101000020DE1900000AA0ECF7166024C11BBBBE98162F2141,2018-09-04 00:00:00+00,"2018",A082,2164.431292498851235,,,,,,1.163500000000000,2.499417795382110,-667659.484227181645110,563083.298330161138438,BAS2,0101000020DE1900000AA0ECF7166024C11BBBBE98162F2141,17_2215394f09,17_2215394f09,"2017",2.500000000000000,f09,600017_09,"1000028",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2215394f09,17_2215394f09,"2017",2.500000000000000,f09,600017_09,"1000028"
970120140203,0101000020DE190000A239FED8E35C24C1F7E76ECEE52F2141,2018-09-04 00:00:00+00,"2018",A082,330.182936959872166,,,,,,,0.218045582978998,-667249.923814583802596,563186.903189896489494,BAS2,0101000020DE190000A239FED8E35C24C1F7E76ECEE52F2141,17_2215394f09,17_2215394f09,"2017",2.500000000000000,f09,600017_09,"1000028",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2215394f09,17_2215394f09,"2017",2.500000000000000,f09,600017_09,"1000028"
750120110205,0101000020DE190000645F25ADAB2923C1FDA71C73EC3B2041,2018-05-02 00:00:00+00,"2018","08451",,,,,,,,,-627925.838175755459815,531958.224828004487790,BAS1,0101000020DE190000645F25ADAB2923C1FDA71C73EC3B2041,17_2645367f09,17_2645367f09,"2017",2.500000000000000,f09,600017_09,"1000159",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2645367f09,17_2645367f09,"2017",2.500000000000000,f09,600017_09,"1000159"
930500570103,0101000020DE1900005CAC1F0F2D5820C171D3F9D15DE71C41,2018-09-16 00:00:00+00,"2018","08351",142046.667916143022012,,,,,,218.661499999999990,233.380650070739364,-535574.529538522940129,473559.455054572841618,BAS2,0101000020DE1900005CAC1F0F2D5820C171D3F9D15DE71C41,17_3635320f09,17_3635320f09,"2017",2.500000000000000,f09,600017_09,"1000108",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3635320f09,17_3635320f09,"2017",2.500000000000000,f09,600017_09,"1000108"
930500570203,0101000020DE19000093EC24C5F75420C151BF3FDD01E91C41,2018-09-16 00:00:00+00,"2018","08351",166781.411542871530401,,,,,,255.952750000000009,266.702425505856525,-535163.885047333664261,473664.466063489264343,BAS2,0101000020DE19000093EC24C5F75420C151BF3FDD01E91C41,17_3635320f09,17_3635320f09,"2017",2.500000000000000,f09,600017_09,"1000108",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3635320f09,17_3635320f09,"2017",2.500000000000000,f09,600017_09,"1000108"
750950130105,0101000020DE19000020AF44E6DE9D21C1DB0C5BC9B6CE1C41,2018-09-03 00:00:00+00,"2018","08351",231696.556839597615181,,,,,,314.401999999999987,320.025897690882857,-577263.449742767959833,471981.696636391512584,BAS1,0101000020DE19000020AF44E6DE9D21C1DB0C5BC9B6CE1C41,17_3215313f09,17_3215313f09,"2017",2.500000000000000,f09,600017_09,"1000181",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3215313f09,17_3215313f09,"2017",2.500000000000000,f09,600017_09,"1000181"
750950130205,0101000020DE190000EE294181569F21C14D8BA92995D41C41,2018-09-03 00:00:00+00,"2018","08351",108778.519953007504228,,,,,,143.004500000000007,156.435843882150550,-577451.252450285246596,472357.290685822081286,BAS1,0101000020DE190000EE294181569F21C14D8BA92995D41C41,17_3215314f09,17_3215314f09,"2017",2.500000000000000,f09,600017_09,"1000181",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3215314f09,17_3215314f09,"2017",2.500000000000000,f09,600017_09,"1000181"
750940030205,0101000020DE190000474EC2F2DBBB21C12FE63674C0852041,2018-09-15 00:00:00+00,"2018","08462",127246.156457163466257,,,,,,171.234749999999991,183.987557352274194,-581101.974138685385697,541408.226981347310357,BAS1,0101000020DE190000474EC2F2DBBB21C12FE63674C0852041,17_3105382f09,17_3105382f09,"2017",2.500000000000000,f09,600017_09,"1000172",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3105382f09,17_3105382f09,"2017",2.500000000000000,f09,600017_09,"1000172"
750100180205,0101000020DE1900002AB80FBBD23E22C1ECFE588E7CB61F41,2018-08-24 00:00:00+00,"2018","08451",38478.751581184224051,,,,,,48.612000000000002,60.668441799361347,-597865.365354304318316,519583.139011366991326,BAS1,0101000020DE1900002AB80FBBD23E22C1ECFE588E7CB61F41,17_2955358f09,17_2955358f09,"2017",2.500000000000000,f09,600017_09,"1000192",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2955358f09,17_2955358f09,"2017",2.500000000000000,f09,600017_09,"1000192"
750100040205,0101000020DE1900002368BBF5853B21C110C3CB604A3B1E41,2018-08-31 00:00:00+00,"2018","08451",69011.677135788399028,,,,,,89.992500000000007,108.060415664894848,-564674.979945425293408,495314.594527290202677,BAS1,0101000020DE1900002368BBF5853B21C110C3CB604A3B1E41,17_3315338f09,17_3315338f09,"2017",2.500000000000000,f09,600017_09,"1000169",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3315338f09,17_3315338f09,"2017",2.500000000000000,f09,600017_09,"1000169"
930500680203,0101000020DE1900002B15D0F9D0DC20C1E231173113D31D41,2018-08-18 00:00:00+00,"2018","08351",5977.359953822034186,,,,,,4.981750000000000,8.191222655301123,-552552.487915669917129,488644.797940043848939,BAS2,0101000020DE1900002B15D0F9D0DC20C1E231173113D31D41,17_3445333f09,17_3445333f09,"2017",2.500000000000000,f09,600017_09,"1000159",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3445333f09,17_3445333f09,"2017",2.500000000000000,f09,600017_09,"1000159"
930500680103,0101000020DE19000082ADD6A873DD20C19FF2E64C8BCC1D41,2018-08-18 00:00:00+00,"2018","08351",46633.403676907510089,,,,,,60.937750000000001,71.707845466213698,-552633.829762861365452,488226.825099745707121,BAS2,0101000020DE19000082ADD6A873DD20C19FF2E64C8BCC1D41,17_3445332f09,17_3445332f09,"2017",2.500000000000000,f09,600017_09,"1000160",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3445332f09,17_3445332f09,"2017",2.500000000000000,f09,600017_09,"1000160"
750940010105,0101000020DE190000A97D03EA764022C14818F63C86C91E41,2018-08-04 00:00:00+00,"2018","08451",3499.666800731275998,,,,,,2.531750000000000,3.666884682878309,-598075.457057883148082,504417.559532527346164,BAS1,0101000020DE190000A97D03EA764022C14818F63C86C91E41,17_2975343f09,17_2975343f09,"2017",2.500000000000000,f09,600017_09,"1000196",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2975343f09,17_2975343f09,"2017",2.500000000000000,f09,600017_09,"1000196"
750940010205,0101000020DE19000002B2C4F5493D22C1E6DA174A14CB1E41,2018-08-04 00:00:00+00,"2018","08451",39816.525752440931683,,,,,,47.966500000000003,53.437577624519328,-597668.980016291374341,504517.072356624878012,BAS1,0101000020DE19000002B2C4F5493D22C1E6DA174A14CB1E41,17_2975343f09,17_2975343f09,"2017",2.500000000000000,f09,600017_09,"1000196",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2975343f09,17_2975343f09,"2017",2.500000000000000,f09,600017_09,"1000196"
750950140205,0101000020DE190000292E6B75F09422C15D5C67EAB1041D41,2018-10-18 00:00:00+00,"2018","08351",43296.417118533419853,,,,,,46.759250000000002,54.539836863740689,-608888.229333345894702,475436.478909915138502,BAS1,0101000020DE190000292E6B75F09422C15D5C67EAB1041D41,17_2895313f09,17_2895313f09,"2017",2.500000000000000,f09,600017_09,"1000197",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2895313f09,17_2895313f09,"2017",2.500000000000000,f09,600017_09,"1000197"
730960210205,0101000020DE1900007C803437C57721C1D93C3D75FC681C41,2018-09-17 00:00:00+00,"2018","08351",165672.568235941318562,,,,,,217.699749999999995,229.766088098492645,-572386.607822432648391,465471.114491415733937,BAS1,0101000020DE1900007C803437C57721C1D93C3D75FC681C41,17_3275307f09,17_3275307f09,"2017",2.500000000000000,f09,600017_09,"1000186",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3275307f09,17_3275307f09,"2017",2.500000000000000,f09,600017_09,"1000186"
730960210105,0101000020DE1900005762AB5CD57521C17EA48501DA6D1C41,2018-09-17 00:00:00+00,"2018","08351",139747.009208050149027,,,,,,177.005750000000006,191.454905979779539,-572138.680995057220571,465782.501486368419137,BAS1,0101000020DE1900005762AB5CD57521C17EA48501DA6D1C41,17_3275308f09,17_3275308f09,"2017",2.500000000000000,f09,600017_09,"1000186",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3275308f09,17_3275308f09,"2017",2.500000000000000,f09,600017_09,"1000186"
180030520201,0101000020DE190000577CF76973B924C1ACF23E9307702041,2018-09-02 00:00:00+00,"2018","08651",25211.864687047502230,,,,,,33.615499999999997,40.122038489187354,-679097.706966291065328,538627.787589629646391,BAS1,0101000020DE190000577CF76973B924C1ACF23E9307702041,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993"
720060010105,0101000020DE19000073DA90BF95BC24C135E63936B96E2041,2018-09-02 00:00:00+00,"2018","08651",5414.047429018769435,,,,,,8.048999999999999,8.931416886191483,-679498.874152018106543,538460.605910486192442,BAS1,0101000020DE19000073DA90BF95BC24C135E63936B96E2041,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993"
720060010205,0101000020DE1900003409B5B77ABA24C17F2292C64A712041,2018-05-18 00:00:00+00,"2018","08651",,,,,,,,,-679229.358803069684654,538789.387833669665270,BAS1,0101000020DE1900003409B5B77ABA24C17F2292C64A712041,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2125368f09,17_2125368f09,"2017",2.500000000000000,f09,600017_09,"999993"
750100290205,0101000020DE19000002878AE71BCE1FC1F6FFAFE7371E2041,2018-07-19 00:00:00+00,"2018","08451",,,,,,,,,-521094.976114377495833,528155.952514647273347,BAS1,0101000020DE19000002878AE71BCE1FC1F6FFAFE7371E2041,17_3715376f09,17_3715376f09,"2017",2.500000000000000,f09,600017_09,"1000092",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3715376f09,17_3715376f09,"2017",2.500000000000000,f09,600017_09,"1000092"
750100290105,0101000020DE190000D7F16D4739D21FC142E38ACD8E1B2041,2018-07-19 00:00:00+00,"2018","08451",39.598974436553185,,,,,,,0.020091504556690,-521358.319755343196448,527815.401450254255906,BAS1,0101000020DE190000D7F16D4739D21FC142E38ACD8E1B2041,17_3715375f09,17_3715375f09,"2017",2.500000000000000,f09,600017_09,"1000091",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3715375f09,17_3715375f09,"2017",2.500000000000000,f09,600017_09,"1000091"
750120100105,0101000020DE190000FC5AAEEAF69D22C1F248D3723A2C2041,2018-08-06 00:00:00+00,"2018","08451",86125.888089602332911,,,,,,134.796500000000009,146.732106588867765,-610043.458361476194113,529949.224268226185814,BAS1,0101000020DE190000FC5AAEEAF69D22C1F248D3723A2C2041,17_2825367f09,17_2825367f09,"2017",2.500000000000000,f09,600017_09,"1000182",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2825367f09,17_2825367f09,"2017",2.500000000000000,f09,600017_09,"1000182"
750120100205,0101000020DE1900006F482B2E659D22C1765146527E2F2041,2018-08-06 00:00:00+00,"2018","08451",96170.194816223025555,,,,,,153.711000000000013,165.308621208206489,-609970.590173972654156,530367.160692735342309,BAS1,0101000020DE1900006F482B2E659D22C1765146527E2F2041,17_2825368f09,17_2825368f09,"2017",2.500000000000000,f09,600017_09,"1000174",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2825368f09,17_2825368f09,"2017",2.500000000000000,f09,600017_09,"1000174"
750100180105,0101000020DE190000C08096A5193D22C1A8847C1AEEB01F41,2018-08-24 00:00:00+00,"2018","08451",89245.608232818471151,,,,,,140.605999999999995,151.365974944691573,-597644.823413871228695,519227.525865624193102,BAS1,0101000020DE190000C08096A5193D22C1A8847C1AEEB01F41,17_2965358f09,17_2965358f09,"2017",2.500000000000000,f09,600017_09,"1000193",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2965358f09,17_2965358f09,"2017",2.500000000000000,f09,600017_09,"1000193"
750100240205,0101000020DE190000957CBF22894620C1E2D78CD051F61F41,2018-07-21 00:00:00+00,"2018","08451",64969.355660857465409,,,,,,90.858249999999998,105.245935079549184,-533316.567867177189328,523668.453662274579983,BAS1,0101000020DE190000957CBF22894620C1E2D78CD051F61F41,17_3595370f09,17_3595370f09,"2017",2.500000000000000,f09,600017_09,"1000125",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_3595370f09,17_3595370f09,"2017",2.500000000000000,f09,600017_09,"1000125"
920450230103,0101000020DE19000038A1A93D1BBD22C10263BF0A17D42041,2018-07-08 00:00:00+00,"2018","08451",667.964241354342562,,,,,,0.507250000000000,0.860654111427047,-614029.620434797368944,551435.520991415018216,BAS2,0101000020DE19000038A1A93D1BBD22C10263BF0A17D42041,17_2765388f09,17_2765388f09,"2017",2.500000000000000,f09,600017_09,"1000144",,,,PEP_synchrone_1an,C:/Users/Patawaitte/OneDrive - Université Laval/Desktop/ULaval/These/Placette/PEP_synchrone_1an.shp,17_2765388f09,17_2765388f09,"2017",2.500000000000000,f09,600017_09,"1000144"
